-0.099256	-0.004097
-0.098023	-0.004058
-0.096817	-0.004032
-0.095601	-0.004011
-0.094301	-0.003994
-0.093092	-0.003975
-0.091855	-0.003969
-0.090623	-0.003945
-0.089391	-0.003932
-0.088164	-0.003905
-0.086932	-0.003885
-0.085722	-0.003871
-0.084456	-0.003846
-0.083226	-0.003844
-0.082015	-0.003826
-0.080765	-0.003808
-0.080483	-0.003810
-0.079137	-0.003786
-0.077882	-0.003779
-0.076750	-0.003768
-0.075547	-0.003748
-0.074148	-0.003741
-0.072969	-0.003740
-0.071789	-0.003730
-0.070558	-0.003718
-0.069245	-0.003713
-0.068142	-0.003704
-0.066843	-0.003690
-0.065568	-0.003685
-0.064413	-0.003674
-0.063205	-0.003666
-0.061796	-0.003659
-0.060650	-0.003651
-0.059509	-0.003636
-0.058244	-0.003631
-0.057041	-0.003618
-0.055828	-0.003606
-0.054486	-0.003598
-0.053298	-0.003585
-0.052090	-0.003581
-0.050891	-0.003577
-0.049554	-0.003569
-0.048385	-0.003561
-0.047167	-0.003553
-0.045864	-0.003543
-0.044661	-0.003527
-0.043338	-0.003518
-0.042254	-0.003518
-0.040998	-0.003502
-0.039714	-0.003500
-0.038482	-0.003491
-0.037279	-0.003476
-0.036090	-0.003472
-0.034868	-0.003469
-0.033550	-0.003453
-0.032366	-0.003438
-0.031039	-0.003437
-0.029817	-0.003436
-0.028580	-0.003415
-0.027415	-0.003405
-0.026097	-0.003409
-0.024889	-0.003401
-0.023729	-0.003382
-0.022430	-0.003368
-0.021194	-0.003375
-0.020048	-0.003356
-0.018802	-0.003344
-0.017427	-0.003350
-0.016434	-0.003347
-0.015144	-0.003318
-0.013812	-0.003306
-0.012495	-0.003317
-0.011554	-0.003303
-0.010198	-0.003283
-0.008866	-0.003280
-0.007734	-0.003280
-0.006512	-0.003270
-0.005252	-0.003251
-0.003924	-0.003237
-0.002664	-0.003236
-0.001547	-0.003237
-0.000420	-0.003211
0.000912	-0.003199
0.002230	-0.003205
0.003323	-0.003199
0.004555	-0.003181
0.005883	-0.003171
0.007133	-0.003170
0.008270	-0.003161
0.009492	-0.003143
0.010862	-0.003126
0.012061	-0.003127
0.013183	-0.003128
0.014534	-0.003115
0.015709	-0.003099
0.016831	-0.003083
0.018311	-0.003075
0.019380	-0.003069
0.020612	-0.003065
0.021782	-0.003059
0.023061	-0.003049
0.024322	-0.003045
0.025420	-0.003028
0.026847	-0.003014
0.028065	-0.003010
0.029163	-0.002997
0.030433	-0.002984
0.031727	-0.002974
0.032897	-0.002977
0.034181	-0.002972
0.035442	-0.002958
0.036640	-0.002949
0.037829	-0.002946
0.039080	-0.002937
0.040374	-0.002929
0.041586	-0.002928
0.042780	-0.002917
0.044146	-0.002904
0.045205	-0.002898
0.046576	-0.002889
0.047750	-0.002879
0.049006	-0.002876
0.050233	-0.002860
0.051451	-0.002845
0.052711	-0.002848
0.053943	-0.002834
0.055179	-0.002814
0.056483	-0.002809
0.057648	-0.002815
0.058818	-0.002798
0.060088	-0.002783
0.061286	-0.002784
0.062527	-0.002778
