1.198754	0.010948
1.197662	0.012181
1.196476	0.012432
1.195164	0.013256
1.193985	0.013622
1.192729	0.014159
1.191575	0.014365
1.190364	0.014575
1.189051	0.014769
1.187784	0.015010
1.186571	0.015016
1.185323	0.015108
1.184039	0.015324
1.182818	0.015465
1.181519	0.015584
1.180350	0.015636
1.180035	0.015792
1.178572	0.015759
1.177846	0.015683
1.176462	0.015659
1.175512	0.015631
1.173802	0.015521
1.173377	0.015479
1.171759	0.015467
1.170422	0.015320
1.169400	0.015265
1.167686	0.015229
1.167022	0.015171
1.165413	0.015091
1.163943	0.015041
1.162969	0.014961
1.161694	0.014898
1.160859	0.014876
1.158825	0.014798
1.158199	0.014712
1.156748	0.014701
1.155148	0.014625
1.154489	0.014572
1.153095	0.014482
1.151338	0.014426
1.151085	0.014343
1.149519	0.014344
1.147719	0.014256
1.147557	0.014166
1.145747	0.014154
1.144286	0.014054
1.143374	0.013994
1.142534	0.013968
1.140834	0.013923
1.139297	0.013824
1.138924	0.013802
1.137082	0.013761
1.135979	0.013685
1.135024	0.013659
1.133381	0.013570
1.132073	0.013500
1.131653	0.013466
1.129586	0.013444
1.128287	0.013329
1.127828	0.013266
1.125169	0.013243
1.124620	0.013111
1.123660	0.013084
1.122080	0.013173
1.120882	0.013112
1.120289	0.012912
1.118766	0.012911
1.116962	0.012763
1.116704	0.012708
1.114866	0.012693
1.113247	0.012607
1.112770	0.012557
1.111347	0.012509
1.109088	0.012468
1.108864	0.012450
1.107780	0.012456
1.105675	0.012403
1.105446	0.012321
1.103727	0.012274
1.102619	0.012229
1.101559	0.012172
1.100136	0.012119
1.099129	0.012075
1.097572	0.011984
1.096942	0.011954
1.095023	0.011894
1.093867	0.011809
1.093218	0.011777
1.091480	0.011720
1.090272	0.011650
1.089351	0.011586
1.087498	0.011579
1.086911	0.011472
1.085794	0.011396
1.083917	0.011365
1.082996	0.011266
1.081229	0.011242
1.080694	0.011163
1.079257	0.011094
1.077581	0.011017
1.077004	0.010986
1.074898	0.010903
1.074693	0.010855
1.072764	0.010855
1.071102	0.010716
1.070716	0.010673
1.069298	0.010645
1.067598	0.010615
1.067168	0.010521
1.065793	0.010510
1.063974	0.010439
1.063358	0.010357
1.062074	0.010349
1.060837	0.010281
1.059085	0.010203
1.058985	0.010163
1.057151	0.010139
1.054926	0.010036
1.055265	0.009984
1.052983	0.009967
1.051799	0.009894
1.051503	0.009836
1.048958	0.009797
1.048400	0.009720
1.047344	0.009653
1.045659	0.009696
1.044704	0.009562
1.043186	0.009522
