     V         Ical
  0.00   0.76073914
  0.01   0.75913919
  0.02   0.75753922
  0.03   0.75593924
  0.04   0.75433922
  0.05   0.75273917
  0.06   0.75113908
  0.07   0.74953894
  0.08   0.74793874
  0.09   0.74633845
  0.10   0.74473808
  0.11   0.74313758
  0.12   0.74153693
  0.13   0.73993611
  0.14   0.73833506
  0.15   0.73673374
  0.16   0.73513208
  0.17   0.73352999
  0.18   0.73192739
  0.19   0.73032415
  0.20   0.72872013
  0.21   0.72711512
  0.22   0.72550892
  0.23   0.72390123
  0.24   0.72229170
  0.25   0.72067992
  0.26   0.71906534
  0.27   0.71744732
  0.28   0.71582505
  0.29   0.71419753
  0.30   0.71256353
  0.31   0.71092153
  0.32   0.70926965
  0.33   0.70760559
  0.34   0.70592649
  0.35   0.70422883
  0.36   0.70250825
  0.37   0.70075938
  0.38   0.69897559
  0.39   0.69714871
  0.40   0.69526864
  0.41   0.69332290
  0.42   0.69129612
  0.43   0.68916930
  0.44   0.68691900
  0.45   0.68451630
  0.46   0.68192549
  0.47   0.67910248
  0.48   0.67599289
  0.49   0.67252959
  0.50   0.66862970
  0.51   0.66419099
  0.52   0.65908727
  0.53   0.65316281
  0.54   0.64622548
  0.55   0.63803820
  0.56   0.62830850
  0.57   0.61667559
  0.58   0.60269446
  0.59   0.58581638
  0.60   0.56536479
  0.61   0.54050582
  0.62   0.51021204
  0.63   0.47321804
  0.64   0.42796613
  0.65   0.37254005
  0.66   0.30458430
  0.67   0.22120620
  0.68   0.11885765
  0.69  -0.00680706
  0.70  -0.16110094
  0.71  -0.35050536
  0.72  -0.58290559
  0.73  -0.86786316
  0.74  -1.21692537
  0.75  -1.64396900
  0.76  -2.16557031
  0.77  -2.80138632
  0.78  -3.57452286
  0.79  -4.51185289
  0.80  -5.64423567
  0.81  -7.00657443
  0.82  -8.63764226
  0.83 -10.57960576
  0.84 -12.87719182
  0.85 -15.57647552
  0.86 -18.72332008
  0.87 -22.36156373
  0.88 -26.53111114
  0.89 -31.26613017
  0.90 -36.59356049
  0.91 -42.53210387
  0.92 -49.09179248
  0.93 -56.27414171
  0.94 -64.07281048
  0.95 -72.47463565
  0.96 -81.46088373
  0.97 -91.00857178
  0.98 -101.09173843
  0.99 -111.68258368
  1.00 -122.75243357
