     V         Ical
  0.00   0.76070871
  0.01   0.75910880
  0.02   0.75750886
  0.03   0.75590888
  0.04   0.75430884
  0.05   0.75270873
  0.06   0.75110853
  0.07   0.74950820
  0.08   0.74790772
  0.09   0.74630702
  0.10   0.74470605
  0.11   0.74310472
  0.12   0.74150292
  0.13   0.73990049
  0.14   0.73829725
  0.15   0.73669294
  0.16   0.73508723
  0.17   0.73347969
  0.18   0.73186975
  0.19   0.73025665
  0.20   0.72863943
  0.21   0.72701679
  0.22   0.72538705
  0.23   0.72374801
  0.24   0.72209677
  0.25   0.72042955
  0.26   0.71874137
  0.27   0.71702572
  0.28   0.71527407
  0.29   0.71347521
  0.30   0.71161448
  0.31   0.70967265
  0.32   0.70762450
  0.33   0.70543700
  0.34   0.70306683
  0.35   0.70045724
  0.36   0.69753381
  0.37   0.69419904
  0.38   0.69032514
  0.39   0.68574464
  0.40   0.68023815
  0.41   0.67351818
  0.42   0.66520822
  0.43   0.65481516
  0.44   0.64169345
  0.45   0.62499829
  0.46   0.60362470
  0.47   0.57612838
  0.48   0.54062323
  0.49   0.49464901
  0.50   0.43500151
  0.51   0.35751588
  0.52   0.25679267
  0.53   0.12585550
  0.54  -0.04426986
  0.55  -0.26506198
  0.56  -0.55109463
  0.57  -0.92069641
  0.58  -1.39663920
  0.59  -2.00677973
  0.60  -2.78453301
  0.61  -3.76900672
  0.62  -5.00459117
  0.63  -6.53980631
  0.64  -8.42528773
  0.65 -10.71096395
  0.66 -13.44271172
  0.67 -16.65899626
  0.68 -20.38810251
  0.69 -24.64646875
  0.70 -29.43836548
  0.71 -34.75683255
  0.72 -40.58552839
  0.73 -46.90103800
  0.74 -53.67522403
  0.75 -60.87732919
  0.76 -68.47567913
  0.77 -76.43894971
  0.78 -84.73703482
  0.79 -93.34158521
  0.80 -102.22629676
  0.81 -111.36701969
  0.82 -120.74174724
  0.83 -130.33052841
  0.84 -140.11533708
  0.85 -150.07991956
  0.86 -160.20963540
  0.87 -170.49130066
  0.88 -180.91303908
  0.89 -191.46414409
  0.90 -202.13495302
  0.91 -212.91673352
  0.92 -223.80158199
  0.93 -234.78233313
  0.94 -245.85247971
  0.95 -257.00610159
  0.96 -268.23780298
  0.97 -279.54265701
  0.98 -290.91615684
  0.99 -302.35417238
  1.00 -313.85291211
