     V         Ical
  0.00   0.76060984
  0.01   0.75061224
  0.02   0.74061461
  0.03   0.73061693
  0.04   0.72061921
  0.05   0.71062141
  0.06   0.70062352
  0.07   0.69062551
  0.08   0.68062734
  0.09   0.67062896
  0.10   0.66063031
  0.11   0.65063130
  0.12   0.64063182
  0.13   0.63063173
  0.14   0.62063084
  0.15   0.61062889
  0.16   0.60062555
  0.17   0.59062040
  0.18   0.58061288
  0.19   0.57060224
  0.20   0.56058752
  0.21   0.55056744
  0.22   0.54054035
  0.23   0.53050406
  0.24   0.52045571
  0.25   0.51039156
  0.26   0.50030669
  0.27   0.49019467
  0.28   0.48004706
  0.29   0.46985280
  0.30   0.45959738
  0.31   0.44926179
  0.32   0.43882113
  0.33   0.42824274
  0.34   0.41748381
  0.35   0.40648824
  0.36   0.39518248
  0.37   0.38347014
  0.38   0.37122488
  0.39   0.35828110
  0.40   0.34442178
  0.41   0.32936249
  0.42   0.31273049
  0.43   0.29403735
  0.44   0.27264310
  0.45   0.24770934
  0.46   0.21813786
  0.47   0.18249052
  0.48   0.13888454
  0.49   0.08485596
  0.50   0.01718196
  0.51  -0.06835019
  0.52  -0.17724227
  0.53  -0.31667150
  0.54  -0.49598685
  0.55  -0.72734256
  0.56  -1.02650008
  0.57  -1.41383142
  0.58  -1.91555529
  0.59  -2.56522824
  0.60  -3.40549091
  0.61  -4.49002805
  0.62  -5.88563183
  0.63  -7.67415478
  0.64  -9.95400354
  0.65 -12.84067689
  0.66 -16.46573853
  0.67 -20.97361856
  0.68 -26.51585208
  0.69 -33.24284560
  0.70 -41.29395302
  0.71 -50.78732252
  0.72 -61.81132498
  0.73 -74.41915473
  0.74 -88.62743330
  0.75 -104.41865584
  0.76 -121.74650660
  0.77 -140.54269560
  0.78 -160.72404282
  0.79 -182.19888966
  0.80 -204.87234296
  0.81 -228.65021199
  0.82 -253.44172969
  0.83 -279.16126297
  0.84 -305.72924696
  0.85 -333.07256107
  0.86 -361.12452694
  0.87 -389.82466626
  0.88 -419.11831876
  0.89 -448.95618976
  0.90 -479.29387358
  0.91 -510.09138179
  0.92 -541.31269398
  0.93 -572.92534029
  0.94 -604.90002017
  0.95 -637.21025794
  0.96 -669.83209448
  0.97 -702.74381248
  0.98 -735.92569276
  0.99 -769.35979853
  1.00 -803.02978472
