     V         Ical
  0.00   0.76003995
  0.01   0.75004987
  0.02   0.74005976
  0.03   0.73006964
  0.04   0.72007948
  0.05   0.71008930
  0.06   0.70009907
  0.07   0.69010879
  0.08   0.68011844
  0.09   0.67012802
  0.10   0.66013750
  0.11   0.65014686
  0.12   0.64015608
  0.13   0.63016511
  0.14   0.62017392
  0.15   0.61018246
  0.16   0.60019065
  0.17   0.59019842
  0.18   0.58020568
  0.19   0.57021229
  0.20   0.56021811
  0.21   0.55022296
  0.22   0.54022661
  0.23   0.53022876
  0.24   0.52022909
  0.25   0.51022715
  0.26   0.50022242
  0.27   0.49021424
  0.28   0.48020181
  0.29   0.47018413
  0.30   0.46015998
  0.31   0.45012783
  0.32   0.44008582
  0.33   0.43003163
  0.34   0.41996242
  0.35   0.40987467
  0.36   0.39976403
  0.37   0.38962516
  0.38   0.37945145
  0.39   0.36923473
  0.40   0.35896494
  0.41   0.34862966
  0.42   0.33821356
  0.43   0.32769772
  0.44   0.31705880
  0.45   0.30626800
  0.46   0.29528977
  0.47   0.28408025
  0.48   0.27258533
  0.49   0.26073825
  0.50   0.24845662
  0.51   0.23563884
  0.52   0.22215953
  0.53   0.20786409
  0.54   0.19256182
  0.55   0.17601759
  0.56   0.15794151
  0.57   0.13797627
  0.58   0.11568161
  0.59   0.09051521
  0.60   0.06180936
  0.61   0.02874243
  0.62  -0.00969595
  0.63  -0.05474726
  0.64  -0.10793531
  0.65  -0.17112817
  0.66  -0.24661241
  0.67  -0.33718153
  0.68  -0.44624045
  0.69  -0.57792750
  0.70  -0.73725493
  0.71  -0.93026760
  0.72  -1.16421804
  0.73  -1.44775293
  0.74  -1.79110255
  0.75  -2.20625959
  0.76  -2.70712743
  0.77  -3.30961174
  0.78  -4.03162308
  0.79  -4.89295493
  0.80  -5.91500352
  0.81  -7.12030542
  0.82  -8.53188786
  0.83 -10.17245473
  0.84 -12.06346374
  0.85 -14.22417980
  0.86 -16.67080682
  0.87 -19.41579820
  0.88 -22.46742264
  0.89 -25.82962241
  0.90 -29.50215628
  0.91 -33.48098065
  0.92 -37.75879797
  0.93 -42.32569449
  0.94 -47.16979647
  0.95 -52.27788997
  0.96 -57.63596869
  0.97 -63.22969162
  0.98 -69.04474677
  0.99 -75.06712595
  1.00 -81.28332173
