     V         Ical
  0.00   0.76067828
  0.01   0.75907844
  0.02   0.75747856
  0.03   0.75587864
  0.04   0.75427867
  0.05   0.75267862
  0.06   0.75107848
  0.07   0.74947822
  0.08   0.74787779
  0.09   0.74627716
  0.10   0.74467625
  0.11   0.74307497
  0.12   0.74147322
  0.13   0.73987084
  0.14   0.73826765
  0.15   0.73666338
  0.16   0.73505771
  0.17   0.73345020
  0.18   0.73184027
  0.19   0.73022717
  0.20   0.72860992
  0.21   0.72698724
  0.22   0.72535742
  0.23   0.72371825
  0.24   0.72206683
  0.25   0.72039935
  0.26   0.71871081
  0.27   0.71699467
  0.28   0.71524235
  0.29   0.71344261
  0.30   0.71158071
  0.31   0.70963732
  0.32   0.70758712
  0.33   0.70539693
  0.34   0.70302322
  0.35   0.70040899
  0.36   0.69747951
  0.37   0.69413683
  0.38   0.69025263
  0.39   0.68565877
  0.40   0.68013495
  0.41   0.67339265
  0.42   0.66505401
  0.43   0.65462439
  0.44   0.64145649
  0.45   0.62470372
  0.46   0.60325962
  0.47   0.57567934
  0.48   0.54007851
  0.49   0.49400324
  0.50   0.43426461
  0.51   0.35672940
  0.52   0.25605898
  0.53   0.12538873
  0.54  -0.04405698
  0.55  -0.26341251
  0.56  -0.54666874
  0.57  -0.91118896
  0.58  -1.37818380
  0.59  -1.97305111
  0.60  -2.72545023
  0.61  -3.66895534
  0.62  -4.84014166
  0.63  -6.27702366
  0.64  -8.01689714
  0.65 -10.09381467
  0.66 -12.53608477
  0.67 -15.36424911
  0.68 -18.58990930
  0.69 -22.21556615
  0.70 -26.23538769
  0.71 -30.63663557
  0.72 -35.40140861
  0.73 -40.50839760
  0.74 -45.93444101
  0.75 -51.65577622
  0.76 -57.64896476
  0.77 -63.89152145
  0.78 -70.36230166
  0.79 -77.04170500
  0.80 -83.91174871
  0.81 -90.95605356
  0.82 -98.15977517
  0.83 -105.50950401
  0.84 -112.99315037
  0.85 -120.59982496
  0.86 -128.31972170
  0.87 -136.14400667
  0.88 -144.06471543
  0.89 -152.07465930
  0.90 -160.16734097
  0.91 -168.33687902
  0.92 -176.57794070
  0.93 -184.88568232
  0.94 -193.25569659
  0.95 -201.68396596
  0.96 -210.16682152
  0.97 -218.70090663
  0.98 -227.28314484
  0.99 -235.91071147
  1.00 -244.58100851
