     V         Ical
  0.00   0.76059256
  0.01   0.75695709
  0.02   0.75332158
  0.03   0.74968603
  0.04   0.74605043
  0.05   0.74241476
  0.06   0.73877899
  0.07   0.73514311
  0.08   0.73150706
  0.09   0.72787080
  0.10   0.72423427
  0.11   0.72059737
  0.12   0.71696000
  0.13   0.71332201
  0.14   0.70968321
  0.15   0.70604334
  0.16   0.70240208
  0.17   0.69875898
  0.18   0.69511348
  0.19   0.69146484
  0.20   0.68781207
  0.21   0.68415389
  0.22   0.68048862
  0.23   0.67681407
  0.24   0.67312733
  0.25   0.66942463
  0.26   0.66570101
  0.27   0.66194996
  0.28   0.65816296
  0.29   0.65432883
  0.30   0.65043294
  0.31   0.64645608
  0.32   0.64237309
  0.33   0.63815099
  0.34   0.63374657
  0.35   0.62910316
  0.36   0.62414651
  0.37   0.61877933
  0.38   0.61287408
  0.39   0.60626368
  0.40   0.59872919
  0.41   0.58998380
  0.42   0.57965183
  0.43   0.56724132
  0.44   0.55210825
  0.45   0.53340984
  0.46   0.51004381
  0.47   0.48056942
  0.48   0.44310527
  0.49   0.39519737
  0.50   0.33364970
  0.51   0.25430816
  0.52   0.15178730
  0.53   0.01912890
  0.54  -0.15261796
  0.55  -0.37490225
  0.56  -0.66226070
  0.57  -1.03297645
  0.58  -1.50976698
  0.59  -2.12042616
  0.60  -2.89829955
  0.61  -3.88242289
  0.62  -5.11711865
  0.63  -6.65085199
  0.64  -8.53422694
  0.65 -10.81717301
  0.66 -13.54560607
  0.67 -16.75806820
  0.68 -20.48295176
  0.69 -24.73682052
  0.70 -29.52407412
  0.71 -34.83787215
  0.72 -40.66197425
  0.73 -46.97304370
  0.74 -53.74299814
  0.75 -60.94111440
  0.76 -68.53573522
  0.77 -76.49554062
  0.78 -84.79041947
  0.79 -93.39201151
  0.80 -102.27399802
  0.81 -111.41221276
  0.82 -120.78463193
  0.83 -130.37128771
  0.84 -140.15413785
  0.85 -150.11691356
  0.86 -160.24496042
  0.87 -170.52508173
  0.88 -180.94538961
  0.89 -191.49516702
  0.90 -202.16474183
  0.91 -212.94537318
  0.92 -223.82914986
  0.93 -234.80889971
  0.94 -245.87810935
  0.95 -257.03085313
  0.96 -268.26173027
  0.97 -279.56580947
  0.98 -290.93857984
  0.99 -302.37590769
  1.00 -313.87399820
