     V         Ical
  0.00   0.76073084
  0.01   0.75709471
  0.02   0.75345854
  0.03   0.74982233
  0.04   0.74618607
  0.05   0.74254974
  0.06   0.73891332
  0.07   0.73527678
  0.08   0.73164007
  0.09   0.72800316
  0.10   0.72436598
  0.11   0.72072844
  0.12   0.71709043
  0.13   0.71345180
  0.14   0.70981237
  0.15   0.70617188
  0.16   0.70253001
  0.17   0.69888632
  0.18   0.69524025
  0.19   0.69159107
  0.20   0.68793779
  0.21   0.68427915
  0.22   0.68061349
  0.23   0.67693862
  0.24   0.67325167
  0.25   0.66954890
  0.26   0.66582537
  0.27   0.66207466
  0.28   0.65828829
  0.29   0.65445518
  0.30   0.65056082
  0.31   0.64658615
  0.32   0.64250622
  0.33   0.63828829
  0.34   0.63388949
  0.35   0.62925358
  0.36   0.62430687
  0.37   0.61895275
  0.38   0.61306460
  0.39   0.60647646
  0.40   0.59897080
  0.41   0.59026252
  0.42   0.57997800
  0.43   0.56762762
  0.44   0.55256984
  0.45   0.53396413
  0.46   0.51070951
  0.47   0.48136408
  0.48   0.44404011
  0.49   0.39626707
  0.50   0.33481337
  0.51   0.25545473
  0.52   0.15267406
  0.53   0.01927394
  0.54  -0.15412113
  0.55  -0.37970019
  0.56  -0.67327003
  0.57  -1.05526136
  0.58  -1.55196831
  0.59  -2.19704319
  0.60  -3.03324652
  0.61  -4.11441033
  0.62  -5.50750324
  0.63  -7.29458221
  0.64  -9.57428040
  0.65 -12.46233232
  0.66 -16.09052564
  0.67 -20.60347365
  0.68 -26.15282048
  0.69 -32.88897638
  0.70 -40.95117404
  0.71 -50.45731525
  0.72 -61.49542142
  0.73 -74.11827444
  0.74 -88.34206826
  0.75 -104.14889902
  0.76 -121.49211186
  0.77 -140.30315331
  0.78 -160.49865737
  0.79 -181.98684947
  0.80 -204.67277788
  0.81 -228.46223705
  0.82 -253.26447618
  0.83 -278.99389888
  0.84 -305.57098923
  0.85 -332.92268189
  0.86 -360.98235581
  0.87 -389.68958930
  0.88 -418.98977634
  0.89 -448.83367310
  0.90 -479.17692089
  0.91 -509.97957426
  0.92 -541.20565180
  0.93 -572.82271896
  0.94 -604.80150691
  0.95 -637.11556853
  0.96 -669.74097033
  0.97 -702.65601798
  0.98 -735.84101294
  0.99 -769.27803694
  1.00 -802.95076155
