     V         Ical
  0.00   0.76022982
  0.01   0.75023716
  0.02   0.74024443
  0.03   0.73025161
  0.04   0.72025863
  0.05   0.71026543
  0.06   0.70027192
  0.07   0.69027795
  0.08   0.68028329
  0.09   0.67028765
  0.10   0.66029057
  0.11   0.65029138
  0.12   0.64028911
  0.13   0.63028234
  0.14   0.62026901
  0.15   0.61024609
  0.16   0.60020917
  0.17   0.59015181
  0.18   0.58006457
  0.19   0.56993373
  0.20   0.55973920
  0.21   0.54945167
  0.22   0.53902831
  0.23   0.52840660
  0.24   0.51749526
  0.25   0.50616096
  0.26   0.49420909
  0.27   0.48135553
  0.28   0.46718556
  0.29   0.45109409
  0.30   0.43219844
  0.31   0.40921188
  0.32   0.38026009
  0.33   0.34261609
  0.34   0.29231919
  0.35   0.22363127
  0.36   0.12826941
  0.37  -0.00565974
  0.38  -0.19510369
  0.39  -0.46394811
  0.40  -0.84533290
  0.41  -1.38422661
  0.42  -2.13977863
  0.43  -3.18652235
  0.44  -4.61306747
  0.45  -6.51689344
  0.46  -8.99477204
  0.47 -12.13032285
  0.48 -15.98227770
  0.49 -20.57747559
  0.50 -25.91065318
  0.51 -31.95006692
  0.52 -38.64603242
  0.53 -45.93945611
  0.54 -53.76861494
  0.55 -62.07369449
  0.56 -70.79935976
  0.57 -79.89590104
  0.58 -89.31947685
  0.59 -99.03184966
  0.60 -108.99987651
  0.61 -119.19491279
  0.62 -129.59221633
  0.63 -140.17039527
  0.64 -150.91091740
  0.65 -161.79768475
  0.66 -172.81667015
  0.67 -183.95560957
  0.68 -195.20374275
  0.69 -206.55159513
  0.70 -217.99079461
  0.71 -229.51391733
  0.72 -241.11435773
  0.73 -252.78621886
  0.74 -264.52421942
  0.75 -276.32361481
  0.76 -288.18012996
  0.77 -300.08990178
  0.78 -312.04942990
  0.79 -324.05553430
  0.80 -336.10531868
  0.81 -348.19613881
  0.82 -360.32557500
  0.83 -372.49140816
  0.84 -384.69159882
  0.85 -396.92426880
  0.86 -409.18768513
  0.87 -421.48024575
  0.88 -433.80046707
  0.89 -446.14697277
  0.90 -458.51848398
  0.91 -470.91381048
  0.92 -483.33184289
  0.93 -495.77154562
  0.94 -508.23195064
  0.95 -520.71215184
  0.96 -533.21129993
  0.97 -545.72859790
  0.98 -558.26329691
  0.99 -570.81469249
  1.00 -583.38212124
