     V         Ical
  0.00   0.76079999
  0.01   0.75079984
  0.02   0.74079963
  0.03   0.73079931
  0.04   0.72079885
  0.05   0.71079817
  0.06   0.70079718
  0.07   0.69079574
  0.08   0.68079363
  0.09   0.67079055
  0.10   0.66078605
  0.11   0.65077948
  0.12   0.64076988
  0.13   0.63075585
  0.14   0.62073536
  0.15   0.61070543
  0.16   0.60066171
  0.17   0.59059784
  0.18   0.58050454
  0.19   0.57036824
  0.20   0.56016913
  0.21   0.54987827
  0.22   0.53945337
  0.23   0.52883268
  0.24   0.51792597
  0.25   0.50660143
  0.26   0.49466652
  0.27   0.48183998
  0.28   0.46771093
  0.29   0.45167915
  0.30   0.43286785
  0.31   0.40999618
  0.32   0.38119305
  0.33   0.34372518
  0.34   0.29359973
  0.35   0.22498391
  0.36   0.12935709
  0.37  -0.00572777
  0.38  -0.19845348
  0.39  -0.47538173
  0.40  -0.87531420
  0.41  -1.45493285
  0.42  -2.29703938
  0.43  -3.52259142
  0.44  -5.30828501
  0.45  -7.91223900
  0.46 -11.71151449
  0.47 -17.25692211
  0.48 -25.35308207
  0.49 -37.17536973
  0.50 -54.44073641
  0.51 -79.65721429
  0.52 -116.48832785
  0.53 -170.28528392
  0.54 -248.86408841
  0.55 -363.64009935
  0.56 -531.28396898
  0.57 -776.13762033
  0.58 -1133.73704517
  0.59 -1655.94462100
  0.60 -2418.41702003
  0.61 -3531.45181411
  0.62 -5155.69942382
  0.63 -7524.83389218
  0.64 -10978.07680882
  0.65 -16006.46223925
  0.66 -23317.82473039
  0.67 -33926.38581652
  0.68 -49272.78058162
  0.69 -71377.92537475
  0.70 -103026.70931901
  0.71 -147961.54319034
  0.72 -211038.51813303
  0.73 -298263.39448247
  0.74 -416598.39957131
  0.75 -573450.03675109
  0.76 -775848.31202139
  0.77 -1029492.57616279
  0.78 -1337965.86889375
  0.79 -1702386.57764170
  0.80 -2121570.82569689
  0.81 -2592563.72295045
  0.82 -3111303.73407783
  0.83 -3673226.52745378
  0.84 -4273714.02401093
  0.85 -4908377.70970749
  0.86 -5573207.87381882
  0.87 -6264630.76908186
  0.88 -6979509.94654089
  0.89 -7715117.73009801
  0.90 -8469093.40349386
  0.91 -9239397.78140261
  0.92 -10024269.32010615
  0.93 -10822184.18801719
  0.94 -11631821.16228330
  0.95 -12452031.39245098
  0.96 -13281812.67361769
  0.97 -14120287.71142723
  0.98 -14966685.82770486
  0.99 -15820327.58425774
  1.00 -16680611.85781736
