     V         Ical
  0.00   0.76079999
  0.01   0.75079989
  0.02   0.74079976
  0.03   0.73079959
  0.04   0.72079936
  0.05   0.71079907
  0.06   0.70079868
  0.07   0.69079817
  0.08   0.68079750
  0.09   0.67079663
  0.10   0.66079549
  0.11   0.65079398
  0.12   0.64079202
  0.13   0.63078944
  0.14   0.62078605
  0.15   0.61078162
  0.16   0.60077581
  0.17   0.59076819
  0.18   0.58075820
  0.19   0.57074510
  0.20   0.56072794
  0.21   0.55070543
  0.22   0.54067594
  0.23   0.53063727
  0.24   0.52058658
  0.25   0.51052012
  0.26   0.50043301
  0.27   0.49031882
  0.28   0.48016913
  0.29   0.46997289
  0.30   0.45971565
  0.31   0.44937844
  0.32   0.43893638
  0.33   0.42835689
  0.34   0.41759725
  0.35   0.40660143
  0.36   0.39529602
  0.37   0.38358476
  0.38   0.37134148
  0.39   0.35840077
  0.40   0.34454582
  0.41   0.32949238
  0.42   0.31286785
  0.43   0.29418380
  0.44   0.27279991
  0.45   0.24787684
  0.46   0.21831426
  0.47   0.18266977
  0.48   0.13905256
  0.49   0.08498392
  0.50   0.01721458
  0.51  -0.06851495
  0.52  -0.17778838
  0.53  -0.31792540
  0.54  -0.49852133
  0.55  -0.73215460
  0.56  -1.03531426
  0.57  -1.42961565
  0.58  -1.94339420
  0.59  -2.61379467
  0.60  -3.48950982
  0.61  -4.63437068
  0.62  -6.13205278
  0.63  -8.09224564
  0.64 -10.65874015
  0.65 -14.02003006
  0.66 -18.42320926
  0.67 -24.19218905
  0.68 -31.75157834
  0.69 -41.65798652
  0.70 -54.64105591
  0.71 -71.65724667
  0.72 -93.96033600
  0.73 -123.19382260
  0.74 -161.51203797
  0.75 -211.73887363
  0.76 -277.57579289
  0.77 -363.87440369
  0.78 -476.99358673
  0.79 -625.26733269
  0.80 -819.61747789
  0.81 -1074.35599228
  0.82 -1408.23507407
  0.83 -1845.82093201
  0.84 -2419.28989833
  0.85 -3170.77476316
  0.86 -4155.42655545
  0.87 -5445.40422135
  0.88 -7135.06364779
  0.89 -9347.68989240
  0.90 -12244.20311860
  0.91 -16034.36845148
  0.92 -20991.14772809
  0.93 -27468.93478412
  0.94 -35926.49125233
  0.95 -46955.40315660
  0.96 -61314.73706624
  0.97 -79972.17579727
  0.98 -104151.09915258
  0.99 -135381.64971966
  1.00 -175551.60144203
