     V         Ical
  0.00   0.76080000
  0.01   0.75716349
  0.02   0.75352690
  0.03   0.74989022
  0.04   0.74625340
  0.05   0.74261636
  0.06   0.73897901
  0.07   0.73534120
  0.08   0.73170273
  0.09   0.72806328
  0.10   0.72442242
  0.11   0.72077948
  0.12   0.71713352
  0.13   0.71348313
  0.14   0.70982628
  0.15   0.70615998
  0.16   0.70247990
  0.17   0.69877966
  0.18   0.69504999
  0.19   0.69127733
  0.20   0.68744186
  0.21   0.68351463
  0.22   0.67945338
  0.23   0.67519632
  0.24   0.67065324
  0.25   0.66569234
  0.26   0.66012107
  0.27   0.65365816
  0.28   0.64589275
  0.29   0.63622461
  0.30   0.62377694
  0.31   0.60726890
  0.32   0.58482941
  0.33   0.55372518
  0.34   0.50996336
  0.35   0.44771116
  0.36   0.35844797
  0.37   0.22972674
  0.38   0.04336465
  0.39  -0.22720000
  0.40  -0.62076887
  0.41  -1.19402394
  0.42  -2.02976693
  0.43  -3.24895548
  0.44  -5.02828564
  0.45  -7.62587631
  0.46 -11.41878862
  0.47 -16.95783330
  0.48 -25.04763065
  0.49 -36.86355621
  0.50 -54.12256153
  0.51 -79.33267917
  0.52 -116.15743414
  0.53 -169.94803407
  0.54 -248.52048607
  0.55 -363.29014993
  0.56 -530.92768049
  0.57 -775.77500469
  0.58 -1133.36812002
  0.59 -1655.56941250
  0.60 -2418.03556689
  0.61 -3531.06417360
  0.62 -5155.30568056
  0.63 -7524.43417095
  0.64 -10977.67129318
  0.65 -16006.05119828
  0.66 -23317.40855665
  0.67 -33925.96507860
  0.68 -49272.35609481
  0.69 -71377.49829145
  0.70 -103026.28123527
  0.71 -147961.11625481
  0.72 -211038.09512719
  0.73 -298262.97882140
  0.74 -416597.99516441
  0.75 -573449.64768493
  0.76 -775847.94209582
  0.77 -1029492.22840087
  0.78 -1337965.54518896
  0.79 -1702386.27865334
  0.80 -2121570.55098911
  0.81 -2592563.47127841
  0.82 -3111303.50370568
  0.83 -3673226.31642570
  0.84 -4273713.83034492
  0.85 -4908377.53151510
  0.86 -5573207.70936766
  0.87 -6264630.61682004
  0.88 -6979509.80509841
  0.89 -7715117.59827596
  0.90 -8469093.28024785
  0.91 -9239397.66582458
  0.92 -10024269.21140667
  0.93 -10822184.08550902
  0.94 -11631821.06536699
  0.95 -12452031.30060227
  0.96 -13281812.58637666
  0.97 -14120287.62838919
  0.98 -14966685.74851250
  0.99 -15820327.50859456
  1.00 -16680611.78540202
